Date,Case,Total_cases,,,,,,,,,,,,,,
31-12-2020,tested,1126325,,,,,,,,,,,,,,
31-12-2020,confirmed,138842,,,,,,,,,,,,,,
31-12-2020,recovered,164534,,,,,,,,,,,,,,
31-12-2020,tested,7144024,,,,,,,,,,,,,,
31-12-2020,confirmed,10286312,,,,,,,,,,,,,,
31-12-2020,deceased,149018,,,,,,,,,,,,,,
31-12-2020,recovered,9881732,,,,,,,,,,,,,,
31-12-2020,tested,184852854,,,,,,,,,,,,,,
01-01-2021,confirmed,20159,,,,,,,,,,,,,,
01-01-2021,recovered,23838,,,,,,,,,,,,,,
01-01-2021,tested,1077555,,,,,,,,,,,,,,
01-01-2021,confirmed,136652,,,,,,,,,,,,,,
01-01-2021,recovered,166188,,,,,,,,,,,,,,
01-01-2021,tested,7149581,,,,,,,,,,,,,,
01-01-2021,confirmed,10306471,,,,,,,,,,,,,,
01-01-2021,deceased,149255,,,,,,,,,,,,,,
01-01-2021,recovered,9905570,,,,,,,,,,,,,,
01-01-2021,tested,185930409,,,,,,,,,,,,,,
02-01-2021,confirmed,18144,,,,,,,,,,,,,,
02-01-2021,recovered,20903,,,,,,,,,,,,,,
02-01-2021,tested,968457,,,,,,,,,,,,,,
02-01-2021,confirmed,136221,,,,,,,,,,,,,,
02-01-2021,recovered,165625,,,,,,,,,,,,,,
02-01-2021,tested,7190201,,,,,,,,,,,,,,
02-01-2021,confirmed,10324615,,,,,,,,,,,,,,
02-01-2021,deceased,149471,,,,,,,,,,,,,,
02-01-2021,recovered,9926473,,,,,,,,,,,,,,
02-01-2021,tested,186898866,,,,,,,,,,,,,,
03-01-2021,confirmed,16678,,,,,,,,,,,,,,
03-01-2021,recovered,19658,,,,,,,,,,,,,,
03-01-2021,tested,953739,,,,,,,,,,,,,,
03-01-2021,confirmed,132566,,,,,,,,,,,,,,
03-01-2021,recovered,164186,,,,,,,,,,,,,,
03-01-2021,tested,7159943,,,,,,,,,,,,,,
03-01-2021,confirmed,10341293,,,,,,,,,,,,,,
03-01-2021,deceased,149686,,,,,,,,,,,,,,
03-01-2021,recovered,9946131,,,,,,,,,,,,,,
03-01-2021,tested,187852605,,,,,,,,,,,,,,
04-01-2021,recovered,29209,,,,,,,,,,,,,,
04-01-2021,tested,828120,,,,,,,,,,,,,,
04-01-2021,confirmed,132772,,,,,,,,,,,,,,
04-01-2021,recovered,168573,,,,,,,,,,,,,,
04-01-2021,tested,7136877,,,,,,,,,,,,,,
04-01-2021,confirmed,10357571,,,,,,,,,,,,,,
04-01-2021,deceased,149886,,,,,,,,,,,,,,
04-01-2021,recovered,9975340,,,,,,,,,,,,,,
04-01-2021,tested,188680725,,,,,,,,,,,,,,
05-01-2021,confirmed,17909,,,,,,,,,,,,,,
05-01-2021,recovered,21161,,,,,,,,,,,,,,
05-01-2021,tested,1025005,,,,,,,,,,,,,,
05-01-2021,confirmed,130139,,,,,,,,,,,,,,
05-01-2021,recovered,163145,,,,,,,,,,,,,,
05-01-2021,tested,7104561,,,,,,,,,,,,,,
05-01-2021,confirmed,10375480,,,,,,,,,,,,,,
05-01-2021,deceased,150151,,,,,,,,,,,,,,
05-01-2021,recovered,9996501,,,,,,,,,,,,,,
05-01-2021,tested,189705730,,,,,,,,,,,,,,
06-01-2021,recovered,19689,,,,,,,,,,,,,,
06-01-2021,tested,1075934,,,,,,,,,,,,,,
06-01-2021,confirmed,128666,,,,,,,,,,,,,,
06-01-2021,recovered,156427,,,,,,,,,,,,,,
06-01-2021,tested,7055135,,,,,,,,,,,,,,
06-01-2021,confirmed,10395952,,,,,,,,,,,,,,
06-01-2021,deceased,150373,,,,,,,,,,,,,,
06-01-2021,recovered,10016190,,,,,,,,,,,,,,
06-01-2021,tested,190781664,,,,,,,,,,,,,,
07-01-2021,confirmed,18123,,,,,,,,,,,,,,
07-01-2021,recovered,20503,,,,,,,,,,,,,,
07-01-2021,tested,1070440,,,,,,,,,,,,,,
07-01-2021,confirmed,127763,,,,,,,,,,,,,,
07-01-2021,recovered,154961,,,,,,,,,,,,,,
07-01-2021,tested,6999250,,,,,,,,,,,,,,
07-01-2021,confirmed,10414075,,,,,,,,,,,,,,
07-01-2021,deceased,150606,,,,,,,,,,,,,,
07-01-2021,recovered,10036693,,,,,,,,,,,,,,
07-01-2021,tested,191852104,,,,,,,,,,,,,,
08-01-2021,confirmed,18453,,,,,,,,,,,,,,
08-01-2021,recovered,19242,,,,,,,,,,,,,,
08-01-2021,tested,1070602,,,,,,,,,,,,,,
08-01-2021,confirmed,126057,,,,,,,,,,,,,,
08-01-2021,recovered,150365,,,,,,,,,,,,,,
08-01-2021,tested,6992297,,,,,,,,,,,,,,
08-01-2021,confirmed,10432528,,,,,,,,,,,,,,
08-01-2021,deceased,150835,,,,,,,,,,,,,,
08-01-2021,recovered,10055935,,,,,,,,,,,,,,
08-01-2021,tested,192922706,,,,,,,,,,,,,,
09-01-2021,recovered,19460,,,,,,,,,,,,,,
09-01-2021,tested,1052651,,,,,,,,,,,,,,
09-01-2021,confirmed,126733,,,,,,,,,,,,,,
09-01-2021,recovered,148922,,,,,,,,,,,,,,
09-01-2021,tested,7076491,,,,,,,,,,,,,,
09-01-2021,confirmed,10451348,,,,,,,,,,,,,,
09-01-2021,deceased,151048,,,,,,,,,,,,,,
09-01-2021,recovered,10075395,,,,,,,,,,,,,,
09-01-2021,tested,193975357,,,,,,,,,,,,,,
10-01-2021,confirmed,16086,,,,,,,,,,,,,,
10-01-2021,recovered,16737,,,,,,,,,,,,,,
10-01-2021,tested,954963,,,,,,,,,,,,,,
10-01-2021,confirmed,126141,,,,,,,,,,,,,,
10-01-2021,recovered,146001,,,,,,,,,,,,,,
10-01-2021,tested,7077715,,,,,,,,,,,,,,
10-01-2021,confirmed,10467434,,,,,,,,,,,,,,
10-01-2021,deceased,151198,,,,,,,,,,,,,,
10-01-2021,recovered,10092132,,,,,,,,,,,,,,
10-01-2021,tested,194930320,,,,,,,,,,,,,,
11-01-2021,confirmed,12481,,,,,,,,,,,,,,
11-01-2021,recovered,18578,,,,,,,,,,,,,,
11-01-2021,tested,813066,,,,,,,,,,,,,,
11-01-2021,confirmed,122344,,,,,,,,,,,,,,
11-01-2021,recovered,135370,,,,,,,,,,,,,,
11-01-2021,tested,7062661,,,,,,,,,,,,,,
11-01-2021,confirmed,10479915,,,,,,,,,,,,,,
11-01-2021,deceased,151364,,,,,,,,,,,,,,
11-01-2021,recovered,10110710,,,,,,,,,,,,,,
11-01-2021,tested,195743386,,,,,,,,,,,,,,
12-01-2021,confirmed,15903,,,,,,,,,,,,,,
12-01-2021,recovered,17762,,,,,,,,,,,,,,
12-01-2021,tested,987420,,,,,,,,,,,,,,
12-01-2021,confirmed,120338,,,,,,,,,,,,,,
12-01-2021,recovered,131971,,,,,,,,,,,,,,
12-01-2021,tested,7025076,,,,,,,,,,,,,,
12-01-2021,confirmed,10495818,,,,,,,,,,,,,,
12-01-2021,deceased,151564,,,,,,,,,,,,,,
12-01-2021,recovered,10128472,,,,,,,,,,,,,,
12-01-2021,tested,196730806,,,,,,,,,,,,,,
13-01-2021,confirmed,17015,,,,,,,,,,,,,,
13-01-2021,recovered,17797,,,,,,,,,,,,,,
13-01-2021,tested,1006351,,,,,,,,,,,,,,
13-01-2021,confirmed,116881,,,,,,,,,,,,,,
13-01-2021,recovered,130079,,,,,,,,,,,,,,
13-01-2021,tested,6955493,,,,,,,,,,,,,,
13-01-2021,confirmed,10512833,,,,,,,,,,,,,,
13-01-2021,deceased,151765,,,,,,,,,,,,,,
13-01-2021,recovered,10146269,,,,,,,,,,,,,,
13-01-2021,tested,197737157,,,,,,,,,,,,,,
14-01-2021,confirmed,15677,,,,,,,,,,,,,,
14-01-2021,tested,947908,,,,,,,,,,,,,,
14-01-2021,confirmed,114435,,,,,,,,,,,,,,
14-01-2021,recovered,125519,,,,,,,,,,,,,,
14-01-2021,tested,6832961,,,,,,,,,,,,,,
14-01-2021,confirmed,10528510,,,,,,,,,,,,,,
14-01-2021,deceased,151954,,,,,,,,,,,,,,
14-01-2021,recovered,10162212,,,,,,,,,,,,,,
14-01-2021,tested,198685065,,,,,,,,,,,,,,
15-01-2021,confirmed,15155,,,,,,,,,,,,,,
15-01-2021,recovered,16809,,,,,,,,,,,,,,
15-01-2021,tested,854393,,,,,,,,,,,,,,
15-01-2021,confirmed,111137,,,,,,,,,,,,,,
15-01-2021,recovered,123086,,,,,,,,,,,,,,
15-01-2021,tested,6616752,,,,,,,,,,,,,,
15-01-2021,confirmed,10543665,,,,,,,,,,,,,,
15-01-2021,deceased,152130,,,,,,,,,,,,,,
15-01-2021,recovered,10179021,,,,,,,,,,,,,,
15-01-2021,tested,199539458,,,,,,,,,,,,,,
16-01-2021,confirmed,15050,,,,,,,,,,,,,,
16-01-2021,tested,895861,,,,,,,,,,,,,,
16-01-2021,vaccinated1,191181,,,,,,,,,,,,,,
16-01-2021,confirmed,107367,,,,,,,,,,,,,,
16-01-2021,recovered,120828,,,,,,,,,,,,,,
16-01-2021,tested,6459962,,,,,,,,,,,,,,
16-01-2021,vaccinated1,191181,,,,,,,,,,,,,,
16-01-2021,confirmed,10558715,,,,,,,,,,,,,,
16-01-2021,deceased,152311,,,,,,,,,,,,,,
16-01-2021,recovered,10196223,,,,,,,,,,,,,,
16-01-2021,tested,200435319,,,,,,,,,,,,,,
16-01-2021,vaccinated1,191181,,,,,,,,,,,,,,
17-01-2021,confirmed,13962,,,,,,,,,,,,,,
17-01-2021,recovered,14513,,,,,,,,,,,,,,
17-01-2021,tested,864412,,,,,,,,,,,,,,
17-01-2021,confirmed,105243,,,,,,,,,,,,,,
17-01-2021,recovered,118604,,,,,,,,,,,,,,
17-01-2021,tested,6369411,,,,,,,,,,,,,,
17-01-2021,vaccinated1,191181,,,,,,,,,,,,,,
17-01-2021,confirmed,10572677,,,,,,,,,,,,,,
17-01-2021,deceased,152456,,,,,,,,,,,,,,
17-01-2021,recovered,10210736,,,,,,,,,,,,,,
17-01-2021,tested,201299731,,,,,,,,,,,,,,
17-01-2021,vaccinated1,191181,,,,,,,,,,,,,,
18-01-2021,confirmed,9987,,,,,,,,,,,,,,
18-01-2021,recovered,17127,,,,,,,,,,,,,,
18-01-2021,tested,707490,,,,,,,,,,,,,,
18-01-2021,vaccinated1,248851,,,,,,,,,,,,,,
18-01-2021,confirmed,102749,,,,,,,,,,,,,,
18-01-2021,recovered,117153,,,,,,,,,,,,,,
18-01-2021,tested,6263835,,,,,,,,,,,,,,
18-01-2021,vaccinated1,440032,,,,,,,,,,,,,,
18-01-2021,confirmed,10582664,,,,,,,,,,,,,,
18-01-2021,deceased,152593,,,,,,,,,,,,,,
18-01-2021,recovered,10227863,,,,,,,,,,,,,,
18-01-2021,tested,202007221,,,,,,,,,,,,,,
18-01-2021,vaccinated1,440032,,,,,,,,,,,,,,
19-01-2021,confirmed,13787,,,,,,,,,,,,,,
19-01-2021,tested,885547,,,,,,,,,,,,,,
19-01-2021,vaccinated1,176368,,,,,,,,,,,,,,
19-01-2021,confirmed,100633,,,,,,,,,,,,,,
19-01-2021,recovered,116620,,,,,,,,,,,,,,
19-01-2021,tested,6161962,,,,,,,,,,,,,,
19-01-2021,vaccinated1,616400,,,,,,,,,,,,,,
19-01-2021,confirmed,10596451,,,,,,,,,,,,,,
19-01-2021,deceased,152755,,,,,,,,,,,,,,
19-01-2021,recovered,10245092,,,,,,,,,,,,,,
19-01-2021,tested,202892768,,,,,,,,,,,,,,
19-01-2021,vaccinated1,616400,,,,,,,,,,,,,,
20-01-2021,confirmed,15279,,,,,,,,,,,,,,
20-01-2021,recovered,20071,,,,,,,,,,,,,,
20-01-2021,tested,904429,,,,,,,,,,,,,,
20-01-2021,confirmed,98897,,,,,,,,,,,,,,
20-01-2021,recovered,118894,,,,,,,,,,,,,,
20-01-2021,tested,6060040,,,,,,,,,,,,,,
20-01-2021,vaccinated1,779544,,,,,,,,,,,,,,
20-01-2021,confirmed,10611730,,,,,,,,,,,,,,
20-01-2021,deceased,152907,,,,,,,,,,,,,,
20-01-2021,recovered,10265163,,,,,,,,,,,,,,
20-01-2021,tested,203797197,,,,,,,,,,,,,,
20-01-2021,vaccinated1,779544,,,,,,,,,,,,,,
21-01-2021,recovered,17734,,,,,,,,,,,,,,
21-01-2021,tested,920716,,,,,,,,,,,,,,
21-01-2021,vaccinated1,231693,,,,,,,,,,,,,,
21-01-2021,confirmed,97715,,,,,,,,,,,,,,
21-01-2021,recovered,120685,,,,,,,,,,,,,,
21-01-2021,tested,6032848,,,,,,,,,,,,,,
21-01-2021,vaccinated1,1011237,,,,,,,,,,,,,,
21-01-2021,confirmed,10626225,,,,,,,,,,,,,,
21-01-2021,deceased,153068,,,,,,,,,,,,,,
21-01-2021,recovered,10282897,,,,,,,,,,,,,,
21-01-2021,tested,204717913,,,,,,,,,,,,,,
21-01-2021,vaccinated1,1011237,,,,,,,,,,,,,,
22-01-2021,confirmed,14323,,,,,,,,,,,,,,
22-01-2021,recovered,17166,,,,,,,,,,,,,,
22-01-2021,tested,937872,,,,,,,,,,,,,,
22-01-2021,vaccinated1,342429,,,,,,,,,,,,,,
22-01-2021,confirmed,96883,,,,,,,,,,,,,,
22-01-2021,recovered,121042,,,,,,,,,,,,,,
22-01-2021,tested,6116327,,,,,,,,,,,,,,
22-01-2021,vaccinated1,1353666,,,,,,,,,,,,,,
22-01-2021,confirmed,10640548,,,,,,,,,,,,,,
22-01-2021,deceased,153221,,,,,,,,,,,,,,
22-01-2021,recovered,10300063,,,,,,,,,,,,,,
22-01-2021,tested,205655785,,,,,,,,,,,,,,
22-01-2021,vaccinated1,1353666,,,,,,,,,,,,,,
23-01-2021,confirmed,14896,,,,,,,,,,,,,,
23-01-2021,tested,872122,,,,,,,,,,,,,,
23-01-2021,vaccinated1,188391,,,,,,,,,,,,,,
23-01-2021,confirmed,96729,,,,,,,,,,,,,,
23-01-2021,recovered,119873,,,,,,,,,,,,,,
23-01-2021,tested,6092588,,,,,,,,,,,,,,
23-01-2021,vaccinated1,1350876,,,,,,,,,,,,,,
23-01-2021,confirmed,10655444,,,,,,,,,,,,,,
23-01-2021,deceased,153377,,,,,,,,,,,,,,
23-01-2021,recovered,10316096,,,,,,,,,,,,,,
23-01-2021,tested,206527907,,,,,,,,,,,,,,
23-01-2021,vaccinated1,1542057,,,,,,,,,,,,,,
24-01-2021,recovered,13148,,,,,,,,,,,,,,
24-01-2021,tested,792017,,,,,,,,,,,,,,
24-01-2021,vaccinated1,33163,,,,,,,,,,,,,,
24-01-2021,confirmed,95999,,,,,,,,,,,,,,
24-01-2021,recovered,118508,,,,,,,,,,,,,,
24-01-2021,tested,6020193,,,,,,,,,,,,,,
24-01-2021,vaccinated1,1384039,,,,,,,,,,,,,,
24-01-2021,confirmed,10668676,,,,,,,,,,,,,,
24-01-2021,deceased,153508,,,,,,,,,,,,,,
24-01-2021,recovered,10329244,,,,,,,,,,,,,,
24-01-2021,tested,207319924,,,,,,,,,,,,,,
24-01-2021,vaccinated1,1575220,,,,,,,,,,,,,,
25-01-2021,confirmed,9098,,,,,,,,,,,,,,
25-01-2021,recovered,16092,,,,,,,,,,,,,,
25-01-2021,tested,744875,,,,,,,,,,,,,,
25-01-2021,vaccinated1,404964,,,,,,,,,,,,,,
25-01-2021,confirmed,95110,,,,,,,,,,,,,,
25-01-2021,recovered,117473,,,,,,,,,,,,,,
25-01-2021,tested,6057578,,,,,,,,,,,,,,
25-01-2021,vaccinated1,1540152,,,,,,,,,,,,,,
25-01-2021,confirmed,10677774,,,,,,,,,,,,,,
25-01-2021,deceased,153624,,,,,,,,,,,,,,
25-01-2021,recovered,10345336,,,,,,,,,,,,,,
25-01-2021,tested,208064799,,,,,,,,,,,,,,
25-01-2021,vaccinated1,1980184,,,,,,,,,,,,,,
26-01-2021,tested,805839,,,,,,,,,,,,,,
26-01-2021,confirmed,94056,,,,,,,,,,,,,,
26-01-2021,recovered,113494,,,,,,,,,,,,,,
26-01-2021,tested,5977870,,,,,,,,,,,,,,
26-01-2021,vaccinated1,1369405,,,,,,,,,,,,,,
26-01-2021,confirmed,10690507,,,,,,,,,,,,,,
26-01-2021,deceased,153762,,,,,,,,,,,,,,
26-01-2021,recovered,10358586,,,,,,,,,,,,,,
26-01-2021,tested,208870638,,,,,,,,,,,,,,
26-01-2021,vaccinated1,1985805,,,,,,,,,,,,,,
27-01-2021,recovered,14261,,,,,,,,,,,,,,
27-01-2021,tested,662347,,,,,,,,,,,,,,
27-01-2021,vaccinated1,323849,,,,,,,,,,,,,,
27-01-2021,confirmed,90333,,,,,,,,,,,,,,
27-01-2021,recovered,107684,,,,,,,,,,,,,,
27-01-2021,tested,5735788,,,,,,,,,,,,,,
27-01-2021,vaccinated1,1530110,,,,,,,,,,,,,,
27-01-2021,confirmed,10702063,,,,,,,,,,,,,,
27-01-2021,deceased,153885,,,,,,,,,,,,,,
27-01-2021,recovered,10372847,,,,,,,,,,,,,,
27-01-2021,tested,209532985,,,,,,,,,,,,,,
27-01-2021,vaccinated1,2309654,,,,,,,,,,,,,,
28-01-2021,recovered,20315,,,,,,,,,,,,,,
28-01-2021,tested,797497,,,,,,,,,,,,,,
28-01-2021,vaccinated1,569998,,,,,,,,,,,,,,
28-01-2021,confirmed,94750,,,,,,,,,,,,,,
28-01-2021,recovered,110265,,,,,,,,,,,,,,
28-01-2021,tested,5612569,,,,,,,,,,,,,,
28-01-2021,vaccinated1,1868415,,,,,,,,,,,,,,
28-01-2021,confirmed,10720975,,,,,,,,,,,,,,
28-01-2021,deceased,154047,,,,,,,,,,,,,,
28-01-2021,recovered,10393162,,,,,,,,,,,,,,
28-01-2021,tested,210330482,,,,,,,,,,,,,,
28-01-2021,vaccinated1,2879652,,,,,,,,,,,,,,
29-01-2021,recovered,14886,,,,,,,,,,,,,,
29-01-2021,tested,803082,,,,,,,,,,,,,,
29-01-2021,vaccinated1,570297,,,,,,,,,,,,,,
29-01-2021,confirmed,93481,,,,,,,,,,,,,,
29-01-2021,recovered,107985,,,,,,,,,,,,,,
29-01-2021,tested,5477779,,,,,,,,,,,,,,
29-01-2021,vaccinated1,2096283,,,,,,,,,,,,,,
29-01-2021,confirmed,10734029,,,,,,,,,,,,,,
29-01-2021,deceased,154184,,,,,,,,,,,,,,
29-01-2021,recovered,10408048,,,,,,,,,,,,,,
29-01-2021,tested,211133564,,,,,,,,,,,,,,
29-01-2021,vaccinated1,3449949,,,,,,,,,,,,,,
30-01-2021,recovered,14077,,,,,,,,,,,,,,
30-01-2021,tested,868610,,,,,,,,,,,,,,
30-01-2021,confirmed,91658,,,,,,,,,,,,,,
30-01-2021,recovered,106029,,,,,,,,,,,,,,
30-01-2021,tested,5474267,,,,,,,,,,,,,,
30-01-2021,vaccinated1,2150157,,,,,,,,,,,,,,
30-01-2021,confirmed,10747102,,,,,,,,,,,,,,
30-01-2021,deceased,154312,,,,,,,,,,,,,,
30-01-2021,recovered,10422125,,,,,,,,,,,,,,
30-01-2021,tested,212002174,,,,,,,,,,,,,,
30-01-2021,vaccinated1,3692214,,,,,,,,,,,,,,
31-01-2021,tested,756658,,,,,,,,,,,,,,
31-01-2021,confirmed,89953,,,,,,,,,,,,,,
31-01-2021,recovered,104763,,,,,,,,,,,,,,
31-01-2021,tested,5438908,,,,,,,,,,,,,,
31-01-2021,vaccinated1,2131503,,,,,,,,,,,,,,
31-01-2021,confirmed,10758629,,,,,,,,,,,,,,
31-01-2021,deceased,154428,,,,,,,,,,,,,,
31-01-2021,recovered,10434007,,,,,,,,,,,,,,
31-01-2021,tested,212758832,,,,,,,,,,,,,,
31-01-2021,vaccinated1,3706723,,,,,,,,,,,,,,
01-02-2021,recovered,13443,,,,,,,,,,,,,,
01-02-2021,tested,649802,,,,,,,,,,,,,,
01-02-2021,recovered,102114,,,,,,,,,,,,,,
01-02-2021,tested,5343835,,,,,,,,,,,,,,
01-02-2021,vaccinated1,1915953,,,,,,,,,,,,,,
01-02-2021,confirmed,10767208,,,,,,,,,,,,,,
01-02-2021,deceased,154522,,,,,,,,,,,,,,
01-02-2021,recovered,10447450,,,,,,,,,,,,,,
01-02-2021,tested,213408634,,,,,,,,,,,,,,
01-02-2021,vaccinated1,3896137,,,,,,,,,,,,,,
02-02-2021,tested,738480,,,,,,,,,,,,,,
02-02-2021,recovered,103114,,,,,,,,,,,,,,
02-02-2021,tested,5276476,,,,,,,,,,,,,,
02-02-2021,vaccinated1,2097507,,,,,,,,,,,,,,
02-02-2021,confirmed,10778209,,,,,,,,,,,,,,
02-02-2021,deceased,154635,,,,,,,,,,,,,,
02-02-2021,recovered,10461700,,,,,,,,,,,,,,
02-02-2021,tested,214147114,,,,,,,,,,,,,,
02-02-2021,vaccinated1,4083312,,,,,,,,,,,,,,
03-02-2021,tested,804507,,,,,,,,,,,,,,
03-02-2021,vaccinated1,309028,,,,,,,,,,,,,,
03-02-2021,recovered,106666,,,,,,,,,,,,,,
03-02-2021,tested,5418636,,,,,,,,,,,,,,
03-02-2021,vaccinated1,2082686,,,,,,,,,,,,,,
03-02-2021,confirmed,10791134,,,,,,,,,,,,,,
03-02-2021,deceased,154742,,,,,,,,,,,,,,
03-02-2021,recovered,10479513,,,,,,,,,,,,,,
03-02-2021,tested,214951621,,,,,,,,,,,,,,
03-02-2021,vaccinated1,4392340,,,,,,,,,,,,,,
04-02-2021,tested,865739,,,,,,,,,,,,,,
04-02-2021,vaccinated1,508699,,,,,,,,,,,,,,
04-02-2021,recovered,102139,,,,,,,,,,,,,,
04-02-2021,tested,5486878,,,,,,,,,,,,,,
04-02-2021,vaccinated1,2021387,,,,,,,,,,,,,,
04-02-2021,confirmed,10803535,,,,,,,,,,,,,,
04-02-2021,deceased,154862,,,,,,,,,,,,,,
04-02-2021,recovered,10495301,,,,,,,,,,,,,,
04-02-2021,tested,215817360,,,,,,,,,,,,,,
04-02-2021,vaccinated1,4901039,,,,,,,,,,,,,,
05-02-2021,confirmed,11711,,,,,,,,,,,,,,
05-02-2021,tested,848665,,,,,,,,,,,,,,
05-02-2021,vaccinated1,455303,,,,,,,,,,,,,,
05-02-2021,confirmed,81217,,,,,,,,,,,,,,
05-02-2021,recovered,101765,,,,,,,,,,,,,,
05-02-2021,tested,5532461,,,,,,,,,,,,,,
05-02-2021,vaccinated1,1906393,,,,,,,,,,,,,,
05-02-2021,confirmed,10815246,,,,,,,,,,,,,,
05-02-2021,deceased,154957,,,,,,,,,,,,,,
05-02-2021,recovered,10509813,,,,,,,,,,,,,,
05-02-2021,tested,216666025,,,,,,,,,,,,,,
05-02-2021,vaccinated1,5356342,,,,,,,,,,,,,,
06-02-2021,confirmed,12069,,,,,,,,,,,,,,
06-02-2021,tested,855154,,,,,,,,,,,,,,
06-02-2021,confirmed,80213,,,,,,,,,,,,,,
06-02-2021,recovered,99449,,,,,,,,,,,,,,
06-02-2021,tested,5519005,,,,,,,,,,,,,,
06-02-2021,vaccinated1,2021051,,,,,,,,,,,,,,
06-02-2021,confirmed,10827315,,,,,,,,,,,,,,
06-02-2021,deceased,155032,,,,,,,,,,,,,,
06-02-2021,recovered,10521574,,,,,,,,,,,,,,
06-02-2021,tested,217521179,,,,,,,,,,,,,,
06-02-2021,vaccinated1,5713265,,,,,,,,,,,,,,
07-02-2021,confirmed,11786,,,,,,,,,,,,,,
07-02-2021,tested,771438,,,,,,,,,,,,,,
07-02-2021,vaccinated1,37040,,,,,,,,,,,,,,
07-02-2021,confirmed,80472,,,,,,,,,,,,,,
07-02-2021,recovered,99323,,,,,,,,,,,,,,
07-02-2021,tested,5533785,,,,,,,,,,,,,,
07-02-2021,vaccinated1,2043582,,,,,,,,,,,,,,
07-02-2021,confirmed,10839101,,,,,,,,,,,,,,
07-02-2021,deceased,155118,,,,,,,,,,,,,,
07-02-2021,recovered,10533330,,,,,,,,,,,,,,
07-02-2021,tested,218292617,,,,,,,,,,,,,,
07-02-2021,vaccinated1,5750305,,,,,,,,,,,,,,
08-02-2021,confirmed,8715,,,,,,,,,,,,,,
08-02-2021,tested,637736,,,,,,,,,,,,,,
08-02-2021,confirmed,80608,,,,,,,,,,,,,,
08-02-2021,tested,5521719,,,,,,,,,,,,,,
08-02-2021,vaccinated1,2299361,,,,,,,,,,,,,,
08-02-2021,confirmed,10847816,,,,,,,,,,,,,,
08-02-2021,deceased,155196,,,,,,,,,,,,,,
08-02-2021,recovered,10546930,,,,,,,,,,,,,,
08-02-2021,tested,218930353,,,,,,,,,,,,,,
08-02-2021,vaccinated1,6195498,,,,,,,,,,,,,,
09-02-2021,confirmed,10731,,,,,,,,,,,,,,
09-02-2021,tested,788003,,,,,,,,,,,,,,
09-02-2021,vaccinated1,348825,,,,,,,,,,,,,,
09-02-2021,confirmed,80338,,,,,,,,,,,,,,
09-02-2021,tested,5571242,,,,,,,,,,,,,,
09-02-2021,vaccinated1,2461011,,,,,,,,,,,,,,
09-02-2021,confirmed,10858547,,,,,,,,,,,,,,
09-02-2021,deceased,155290,,,,,,,,,,,,,,
09-02-2021,recovered,10559858,,,,,,,,,,,,,,
09-02-2021,tested,219718356,,,,,,,,,,,,,,
09-02-2021,vaccinated1,6544323,,,,,,,,,,,,,,
10-02-2021,tested,840824,,,,,,,,,,,,,,
10-02-2021,confirmed,79952,,,,,,,,,,,,,,
10-02-2021,tested,5607559,,,,,,,,,,,,,,
10-02-2021,vaccinated1,2550408,,,,,,,,,,,,,,
10-02-2021,confirmed,10871086,,,,,,,,,,,,,,
10-02-2021,deceased,155400,,,,,,,,,,,,,,
10-02-2021,recovered,10571654,,,,,,,,,,,,,,
10-02-2021,tested,220559180,,,,,,,,,,,,,,
10-02-2021,vaccinated1,6942748,,,,,,,,,,,,,,
11-02-2021,tested,835459,,,,,,,,,,,,,,
11-02-2021,vaccinated1,477263,,,,,,,,,,,,,,
11-02-2021,confirmed,76904,,,,,,,,,,,,,,
11-02-2021,tested,5577279,,,,,,,,,,,,,,
11-02-2021,vaccinated1,2518972,,,,,,,,,,,,,,
11-02-2021,confirmed,10880439,,,,,,,,,,,,,,
11-02-2021,deceased,155485,,,,,,,,,,,,,,
11-02-2021,recovered,10587376,,,,,,,,,,,,,,
11-02-2021,tested,221394639,,,,,,,,,,,,,,
11-02-2021,vaccinated1,7420011,,,,,,,,,,,,,,
12-02-2021,recovered,11358,,,,,,,,,,,,,,
12-02-2021,tested,836613,,,,,,,,,,,,,,
12-02-2021,confirmed,77330,,,,,,,,,,,,,,
12-02-2021,recovered,88921,,,,,,,,,,,,,,
12-02-2021,tested,5565227,,,,,,,,,,,,,,
12-02-2021,vaccinated1,2511796,,,,,,,,,,,,,,
12-02-2021,confirmed,10892576,,,,,,,,,,,,,,
12-02-2021,deceased,155589,,,,,,,,,,,,,,
12-02-2021,recovered,10598734,,,,,,,,,,,,,,
12-02-2021,tested,222231252,,,,,,,,,,,,,,
12-02-2021,vaccinated1,7868138,,,,,,,,,,,,,,
13-02-2021,confirmed,12198,,,,,,,,,,,,,,
13-02-2021,recovered,11107,,,,,,,,,,,,,,
13-02-2021,tested,827395,,,,,,,,,,,,,,
13-02-2021,vaccinated1,257035,,,,,,,,,,,,,,
13-02-2021,confirmed,77459,,,,,,,,,,,,,,
13-02-2021,recovered,88267,,,,,,,,,,,,,,
13-02-2021,tested,5537468,,,,,,,,,,,,,,
13-02-2021,vaccinated1,2411908,,,,,,,,,,,,,,
13-02-2021,confirmed,10904774,,,,,,,,,,,,,,
13-02-2021,deceased,155678,,,,,,,,,,,,,,
13-02-2021,recovered,10609841,,,,,,,,,,,,,,
13-02-2021,tested,223058647,,,,,,,,,,,,,,
13-02-2021,vaccinated1,8125173,,,,,,,,,,,,,,
14-02-2021,tested,714049,,,,,,,,,,,,,,
